"Tweet";"C1";"C2";"C3";"C4";"C5";"CLUSTER"
" PROTOCOLOS RT REVISAR URGENTE CANCELACION";"0";"1";"0";"0";"0";"C2"
" TUVE CANCELAR DESASTRE PASAJE UN MEDICAS RT DINERO MESES RAZONES DEVUELVEN";"0";"0";"0";"1";"0";"C4"
" PUERTA LAMENTABLE PAIS IMAGEN NUESTRO";"0";"0";"0";"0";"0";"C5"
" SERVICIO IGUAL";"0";"0";"0";"1";"0";"C4"
" PTO MONTT TACO SEGUIMOS";"0";"0";"0";"0";"0";"C5"
" MESES CASO ANTONIO RESPONDERME DEMORARON";"0";"0";"0";"2";"0";"C4"
" PARO PLENO SEGUIMOS ATENCION TACO AQUI TAXISTAS";"0";"0";"0";"1";"0";"C4"
" DEBERIAN OCURRAN NO ESTOS";"0";"0";"0";"0";"0";"C5"
" MALO GENTE CENTER RESPONDE CALL CORREOS PEOR TODAVIA GESTION HORRIBLE";"2";"0";"0";"0";"0";"C1"
" ARROJARON AVION";"0";"0";"0";"0";"0";"C5"
" RT SOBREPESO LA PARTE";"0";"0";"0";"0";"0";"C5"
" REINGRESAR SIEMPRE ERROR MISMOS FRUSTRANTE NACIONALIDAD MI RT DATOS ADEMAS";"0";"0";"0";"0";"1";"C5"
" LATAMPASS RT AHORA INGRESO";"0";"0";"0";"0";"1";"C5"
" SOBREPESO LA PARTE";"0";"0";"0";"0";"0";"C5"
" QUEDABA IQUIQUE VIAJE FILA MERCADO RT ALMUERZO SANDWICH SANTIAGO MENU";"0";"0";"0";"0";"0";"C5"
" NUNCA VIAJARE INCREIBLE CIELOS EMPRESA PELOTUDEZ RT PERMITA";"0";"0";"0";"0";"0";"C5"
" NUNCA VIAJARE INCREIBLE EMPRESA PELOTUDEZ PERMI";"0";"0";"0";"0";"0";"C5"
" CONCHA HERMANA LA";"0";"0";"0";"0";"0";"C5"
" NUNCA LATAM VIAJO";"0";"0";"0";"0";"1";"C5"
" PUTA SUBO EN NUNCA ME ÓN MÁS MI RIDICULOS UN AVI LATAM DE VIDA";"0";"0";"0";"0";"1";"C5"
" VOLVER COSTO PESIMO RT SERVICIO ESPERO VOLVIERON UTILIZAR AEROLINEA";"0";"0";"0";"1";"0";"C4"
" HAN SUCEDIDO VIAJEROS DECIRTE MES DEJAME RT PASADO";"0";"0";"0";"0";"0";"C5"
" HAN SUCEDIDO VIAJEROS DECIRTE MES DEJAME PASADO";"0";"0";"0";"0";"0";"C5"
" VOLVER COSTO PESIMO SERVICIO ESPERO VOLVIERON UTILIZAR AEROLINEA";"0";"0";"0";"1";"0";"C4"
" LOBO HOY MOVIMIENTO DIRECTOR FABIANO LATAM CONSUMIDOR CAMBIAR MOBILE MMA DICE INEVITABLE";"0";"0";"0";"0";"1";"C5"
" QUE PAYASADA";"0";"0";"0";"0";"0";"C5"
" DIARIOS FUNCIONO INTENTOS LA ACTUALIZADA MEJOR LLEVO SEMANA VERSION PQ";"0";"0";"0";"0";"0";"C5"
" NUNCA DESASTRE VIAJANDO QUE SERVICIO DIA";"0";"0";"0";"1";"0";"C4"
" PERDI HOSPEDAJES REPROGRAMARON DIAS DINERO PRESENTISMO OTROS ME";"0";"0";"1";"1";"0";"C4"
" DEVOLVIERON CANCELARON ME PESO";"0";"0";"0";"0";"0";"C5"
" TOQUE LU MIERDA EMPRESA VIAJAR OJALA TAN";"0";"0";"0";"0";"0";"C5"
" BUSCA PESIMO BARATA RESPECTO PASA RESPONDEN CON SIEMPRE VECES";"0";"0";"0";"0";"0";"C5"
" ESPERE AUTORIZACION FINALMENTE EMBARCAR DEJE MESES YO MASCOTA SEIS";"0";"0";"1";"1";"0";"C4"
" LANPASS CENTER CALL LUEGO CUELGA UPG INGRESAR ESTOY CODIGO INTENTANDO LLAMO POSTULAR";"2";"0";"0";"0";"1";"C1"
" PONERSE MINUTOS MERCADO LEEE DISCLAIMER ACABAN OFERTAS NO LENTES BIEN";"0";"0";"0";"1";"0";"C4"
" ES CENTER CALL CONTACTARLOS INBOX FAVOR EMERGENCIA CONTESTAR TRATANDO";"3";"0";"0";"0";"0";"C1"
" CALL LLAMADA LLAMANDO CUELGAN CENTER";"3";"0";"0";"0";"0";"C1"
" NUESTROS QDAN ATERRICE CORRUPTOS JUSTO NUESTRO AEROPUERTO DINERO PASAJES TALARA LE";"0";"0";"0";"0";"0";"C5"
" RATEROS MIS UDS PASAJES AEROLINEA";"0";"1";"0";"0";"0";"C2"
" RATEROS ZIKA SO BESTIAS NECESITO DENUNCIA AHORA PASAJES PEDAZO";"0";"1";"0";"0";"0";"C2"
" RT DESCARADAMENTE ROBAN NOS";"0";"0";"0";"0";"0";"C5"
" SUPUESTAMENTE PRECIOS QUITARON IGUAL";"0";"0";"0";"0";"0";"C5"
" AEREA CAMBIAR LINEA PROXIMA";"0";"0";"0";"0";"0";"C5"
" SERIA PERDIDA";"0";"1";"0";"0";"0";"C2"
" IDA CUANDO TARAPOTO SUBIDO DOLARES HA VUELTA VIAJABA";"0";"0";"0";"0";"0";"C5"
" SERVICIO CIERTO MUY ESTAS PESIMO";"0";"0";"0";"1";"0";"C4"
" DESCARADAMENTE ROBAN NOS";"0";"0";"0";"0";"0";"C5"
" QDARON TAMBIEN DCIA MISMO DEVOLVIERON VUELTA PASAJES";"0";"0";"0";"0";"0";"C5"
" CELEBRAMOS DEVOLUCION MAÑANA IRRESPONSABLES NADIE MESES FUERTE ODIO";"0";"1";"0";"1";"0";"C4"
" NUESTROS QUEREMOS VOLVER DEJES HOGARES MORIR DALE PUERTO VARADOS RT IGUAZU NO CODIGO";"0";"0";"0";"0";"0";"C5"
" VOLVER HOY GRACIAS CANCELADO SIEMPRE RESTO NECESITO CAGANDO RT BSAS";"0";"1";"0";"0";"0";"C2"
" CASO NUMERO YESO PERJUDICARON EL VIEJOS DEMORARON";"0";"0";"0";"1";"0";"C4"
" PORQUE AIUUUUDA PUERTO VARADOS RT IGUAZU NUESTRO CANCELARON";"0";"0";"0";"0";"0";"C5"
" GUWQKY COBRARON DEVOLUCION SIGO ESPERANDO KM LANPASS RESERVA US";"0";"1";"0";"0";"0";"C2"
" MENTIROSO QUIEN MANEJA ADEMAS SALAME";"0";"0";"0";"0";"0";"C5"
" TICKET AGENCIA LA EMITIO";"0";"0";"0";"0";"0";"C5"
" CRITICADO SORPRENDIERON HE BIEN";"0";"0";"0";"0";"0";"C5"
" ESTAFADORES LADRONES CAMBIARON";"0";"1";"0";"0";"0";"C2"
" CARGO ROBAR INMORALES VERGUENZA USTEDES COMO CONCIENCIA DICE";"0";"0";"1";"0";"0";"C3"
" CHECK VARIAR";"0";"0";"0";"0";"0";"C5"
" GRACIAS EDICION DIA";"0";"0";"0";"0";"0";"C5"
" AVION CHECK FILA HACES PUSIERON ANTELACION RESULTA SIMON VACIO VAS";"0";"0";"0";"0";"0";"C5"
" POSIBLIDAD DARLE PASAJEROS AGENDAR BIEN PASAJES";"0";"0";"0";"0";"0";"C5"
" SERVICIO POBRE RT PASADO UN";"0";"0";"0";"1";"0";"C4"
" USUARIO ENTRO MAIL CONFIRMACION APARECEN TARDES TENGO VIAJES BUENAS";"0";"0";"0";"0";"0";"C5"
" NO GENTE PASAJEROS RAZON CAUSADO DAÑO NUEVOPUDAHUEL CON TAXIS";"0";"0";"0";"0";"0";"C5"
" DEFINIDO DEBIDO HEMOS OTORGAR PASAJEROS EXCEPCIONES TENGAN TAXISTAS SANTIAGO ATRASO VIAJES";"0";"1";"0";"0";"0";"C2"
" LAS AEREAS NOSOTROS MISMO DEBIERAN PASADO EMPRESAS MALETAS PONER";"0";"0";"0";"0";"0";"C5"
" GIFCARD CANJE AYUDAR KMS LLEGA PUEDEN TODAVIA LATAMPASS SABADO HOLA";"0";"0";"0";"0";"1";"C5"
" ODIO OCURRA UNA TRISTEZA QUE PAIS USTEDES PENA IRRADIAN";"0";"0";"0";"0";"0";"C5"
" IQUIQUE PARO LLEGAR ATRASARAN IMPOSIBLE TAXIS";"0";"0";"0";"0";"0";"C5"
" LAN HAYA VERGUENZA TRANSFORMADO";"0";"0";"0";"0";"0";"C5"
" FELICITACIONES LATAM";"0";"0";"0";"0";"1";"C5"
" LLEGU CORRIENDO AFORTUNADAMENTE AUTOPISTA GRACIAS PUDE LLEGAR RESPUESTA CAMINANDO";"0";"0";"0";"0";"0";"C5"
" CANCELO LLEGAR ACABA CALAMA LA155 SANTIAGO MENSAJE";"0";"0";"0";"0";"0";"C5"
" CANCELAN VEZ";"0";"0";"0";"0";"0";"C5"
" NUESTROS PERDEREMOS GENTE TODOS CAMINANDO KM PASAJEROS NO CREER PODAMOS ENTRAR AEREOPUERTO";"0";"0";"0";"0";"0";"C5"
" RESUELVAN RECLAMOS CHORROS";"0";"0";"0";"0";"0";"C5"
" BUENAS INICIATIVAS";"0";"0";"0";"0";"0";"C5"
" SOBREVENDE RT TAXISTAS TACOS PRODUCE";"0";"0";"0";"0";"0";"C5"
" SOCIO TARJETA LLEGADO";"0";"0";"0";"0";"0";"C5"
" SERVICIO RT IGUAL";"0";"0";"0";"1";"0";"C4"
" SUPONGO NEGOCIO PERDER COMPRAR ECONOMICO SEGUNDO QUE VUELTA SALE";"0";"0";"1";"0";"0";"C3"
" RECIEN DAN RECUPER MALETAS SANTIAGO DEJARON SOLUCION";"0";"0";"0";"0";"0";"C5"
" ACABO EXCELENTE GRACIAS RESPONDER ATENCION LES";"0";"0";"0";"1";"0";"C4"
" ÑIA RECIBIDO VUESTRA DECEPCIONADO ESTOY SKYAIRLINE_CL TRATO";"0";"0";"0";"1";"0";"C4"
" SOBREVENDE TAXISTAS TACOS PRODUCE";"0";"0";"0";"0";"0";"C5"
" OFRECE AFECTADOS PASAJEROS PARO RT SOLUCIONES TAXISTAS";"0";"0";"0";"0";"0";"C5"
" AFECTADOS CANAL PASAJEROS AHORA RT AEROPUERTO BLOQUEO ITINERARIOS";"0";"0";"0";"0";"0";"C5"
" COST LOW LINDO";"0";"1";"0";"0";"0";"C2"
" ME RETENIDO DEVOLVERME OFRECIERON ENERO";"0";"0";"0";"0";"0";"C5"
" RESPUESTA AGOSTO FACE INGRESE RECLAMO";"0";"0";"0";"0";"0";"C5"
" RETRASADO VUELO";"0";"1";"0";"0";"0";"C2"
" AL EMBARCANDO ATRASADO";"0";"1";"0";"0";"0";"C2"
" REGISTRARME TODAVIA GRACIAS DATOS PUSE NUEVO";"0";"0";"0";"0";"1";"C5"
" UN APLAUSO";"0";"0";"0";"0";"0";"C5"
" DINERO VAN DEVOLVER RETENIDO ENERO";"0";"0";"0";"0";"0";"C5"
" LLAMO CONTESTAN";"1";"0";"0";"0";"0";"C1"
" SOLUCIONAN VEZ ME RESPONDEN MISMO";"0";"0";"0";"0";"0";"C5"
" CANCELO LLEGAR ACABA CALAMA LA155 RT SANTIAGO MENSAJE";"0";"0";"0";"0";"0";"C5"
" CARO PASAJE PIENSO COMPRAR DEBERIAN COBRAN";"0";"2";"0";"0";"0";"C2"
" SEMANAS CASO RESPUESTA VIAJAR ESPERANDO";"0";"0";"0";"1";"0";"C4"
" NUNCA MIENTEN REEMBOLSO VEZ ESTARIA SUPUESTAMENTE ACREDITO";"0";"1";"0";"0";"0";"C2"
" MAL LAVA MANOS SI";"0";"0";"0";"0";"0";"C5"
" ESTAN ACTIVAR CASO VOUCHER TRAVEL DICEN GRACIAS DIAS RT TARDA ESTUDIANDO PQ";"1";"0";"0";"2";"0";"C4"
" RESOLVER DIAS RT DIJERON LLEGA ME RESOLVIERON";"0";"0";"0";"1";"0";"C4"
" ESTAN ACTIVAR CASO VOUCHER TRAVEL DICEN GRACIAS DIAS TARDA APOYO ESTUDIANDO PQ";"1";"0";"0";"2";"0";"C4"
" RESOLVER RESOLVIERO DIAS DIJERON LLEGA ME";"0";"0";"0";"1";"0";"C4"
" YA DIAS VAN RT FIJARON PLAZO";"0";"0";"0";"1";"0";"C4"
" SIQUIERA MAIL HABLAN RESPONDEN BROMA SERVICIO";"0";"0";"0";"1";"0";"C4"
" YA DIAS VAN FIJARON PLAZO";"0";"0";"0";"1";"0";"C4"
" PUEDAS CUANDO HAGAS VIAJAR LADRONES";"0";"1";"0";"0";"0";"C2"
" ESTAN COLOMBIA SOLUCIONA RT";"1";"0";"0";"0";"0";"C1"
" NO CANCELA MALTRATAN CON CLIENTE VIAJEN VALIJA NO VUELVO LATAM SABEN PIERDEN";"0";"1";"0";"1";"1";"C5"
" NUNCA";"0";"0";"0";"0";"0";"C5"
" ATIENDE NECESITO REPROGRAMAR RT LINEA";"0";"0";"0";"0";"0";"C5"
" LINEA NECESITO ATIENDE REPROGRAMAR";"0";"0";"0";"0";"0";"C5"
" COBRARON HICIERON COMPENSAR DOLARES RT ERRORES CAMBIO DEBEN DEVOLVERLOS ME";"0";"0";"0";"0";"0";"C5"
" PADRE MALETA ENTREGADA RETRASO DIAS POSIBLE";"0";"0";"1";"1";"0";"C4"
" VALIJA NUNCA VUELOS COMPREN LATAM RT PERDE AEROPUERTO EN TE PIERDEN ENCUENTRAN";"0";"1";"1";"0";"1";"C5"
" VALIJA NUNCA PLATA VUELOS COMPREN LATAM PERDES AEROPUERTO EN TE PIERDEN ENCUENTRAN";"0";"1";"0";"0";"1";"C5"
" DOLARES COMPENSAN RT ERRORES COBRA DIA CAMBIO";"0";"1";"0";"0";"0";"C2"
" DOLARES COMPENSAN ERRORES DIA COBRA CAMBIO";"0";"1";"0";"0";"0";"C2"
" COBRARON HICIERON COMPENSAR DOLARES ERRORES CAMBIO DEBEN ME DEVOLVER";"0";"0";"0";"0";"0";"C5"
" LATAMAIRLINES NO COMPREN CONVIERTE HORRIBLE SUFRIMIENTO ÑIA AEREA CLIENTE BARATO PASAJES ATENCION";"0";"0";"0";"2";"0";"C4"
" NO CANCELA MALTRATAN RT CLIENTE VALIJA NO VUELVO SABEN PIERDEN";"0";"1";"0";"1";"0";"C4"
" NO CANCELA MALTRATAN CON CLIENTE VIAJEN VALIJA NO VUELVO LATAM SABEN PIERDEN";"0";"1";"0";"1";"1";"C5"
" ESPERE MALETA PASAJE UD ENCUENTRA PASA PIERDE CONTACTABLE TERCERO COMPRA";"0";"0";"1";"0";"0";"C3"
" COMPARAS KM CARGAN REALICE TARJETA MASTER";"0";"0";"0";"0";"0";"C5"
" BORDO VERTE NUEVAMENTE ESTARIAMOS ALEGRES";"0";"0";"0";"0";"0";"C5"
" TIEMPO LOWCOST";"0";"0";"0";"1";"0";"C4"
" GRACIAS PRONTISIMA RESPUESTA DISCULPEN MOLESTIAS";"0";"0";"0";"0";"0";"C5"
" NO CRITERIO HOY MESES BOZAL NENA HECHARON HABLAME UN CANICHE DE AÑOS TENIA PORQUE";"0";"0";"0";"1";"0";"C4"
" AMO SEGURIDAD GANAS NUEVO DAN VIDEO BIEN DIVERTIDO VERLO";"0";"0";"0";"0";"0";"C5"
" FUTUROS EVITAR VIAJEROS DEPLORABLE HARE SERVICIO MIENTRAS POSIBLE PAGUEN";"0";"0";"0";"1";"0";"C4"
" SERVICIO ÜENZA QUE VERG AEROPUERTO";"0";"0";"0";"1";"0";"C4"
" AIRES BUENOS INMOBILIARIO LATAM QUE CORPORATIVOS PLACER REAL SERVICIO EL CONCEPTO BROKERS";"0";"0";"0";"1";"1";"C5"
" CUELGAN LLAMADAS CALLCENTER ATIENDEN RT DESMEJORADO PARECE SERVICIO";"0";"0";"0";"1";"0";"C4"
" EL RT EXCESIVO";"0";"0";"0";"0";"0";"C5"
" SERVICIO LLAMADAS FRECUENTE OPERADORES NOTADO HE COLGAR";"0";"0";"0";"1";"0";"C4"
" ESPERE PARE OFRECEN LLAMADO DM RESPUESTA SERVICIO SU TWITTER";"0";"0";"0";"1";"0";"C4"
" IDO CALLAMPA MIERDA SERVICIO DIA EL";"0";"0";"0";"1";"0";"C4"
" CUELGAN LLAMADAS CALLCENTER CONTROL ATIENDEN DESMEJORADO PARECE SERVICIO";"0";"0";"0";"1";"0";"C4"
" HOY PESIMO LATAM RT ATRASAN EXTRA POSTVENTA SERVICIO LAN ÑO DISCRIMI";"0";"1";"0";"1";"1";"C5"
" NO ESPALDA PESIMO CON EL HAY ACCIONAR ESTAN SERVICIO LAS RT ESTATICAS LLEGAS PUEDEN LA LATAM DE SILLAS ES QUE";"1";"0";"0";"1";"1";"C5"
" SOBREVENTA PESIMO RT CLIENTE SUELEN SERVICIO LATAM EL PASAJES";"0";"0";"0";"2";"1";"C4"
" RT ABUSO ES";"0";"1";"0";"0";"0";"C2"
" DESASTRE GASTE RT SERVICIO TAL";"0";"1";"0";"1";"0";"C4"
" EL EXCESIVO";"0";"0";"0";"0";"0";"C5"
" LATAM_CHI HOY CLIENTES PESIMO LATAM DISCRIMINATORIOS ATRASAN EXTRA POSTVENTA SERVICIO LAN ÑO";"0";"1";"0";"1";"1";"C5"
" ATENCION ESCLAVOS ANTOJOS VERGUENZA HASTA SERVICIO";"0";"0";"0";"2";"0";"C4"
" DESASTRE GASTE SERVICIO TAL";"0";"1";"0";"1";"0";"C4"
" TICKET HORAS UN INTERESA LAMENTABLE NO VENDEN SERVICIO LLAMAN FACTURAR";"1";"0";"0";"2";"0";"C4"
" OCUPAR EMERGENCIA SALIDA PAGAR EN PODES EXTRA";"0";"2";"0";"0";"0";"C2"
" SERVICIO DESEAR REALMENTE EQUIPAJE";"0";"0";"1";"1";"0";"C4"
" VALE PERDER SIRVE LEALTAD DM CLIENTE LLAMAN AÑOS";"1";"1";"1";"1";"0";"C4"
" SERVICIO EL PEOR CADA DIA";"0";"0";"0";"1";"0";"C4"
" SERVICIO EL CADA PEOR DIA";"0";"0";"0";"1";"0";"C4"
" PERMITE OFRECERTE CONOCENOS SERVICIO CALIDAD ALTA NUESTRO DOMINIO";"0";"0";"0";"1";"0";"C4"
" LLEVO ACUMULEN LATAM_CHI PIDIENDO KILOMETROS VIAJE ÑIA ONEWORLD PEOR SERVICIO MESES HECHO";"0";"0";"0";"2";"0";"C4"
" MALO CASO BUENO SERVICIO LATAM";"0";"0";"0";"2";"1";"C4"
" ESPERANDO ERROR HABILES REPROCESO DIAS LLEVO REGISTRAR EL HECHO";"0";"0";"0";"1";"0";"C4"
" DICIENDO ESTAN PG LATAM APARECE EXISTE TIPO SERVICIO";"1";"0";"0";"1";"1";"C5"
" JUEVES RESPONDIERON HORRIBLE RT PASADO CLIENTE SERVICIO";"0";"0";"0";"2";"0";"C4"
" COBRARON ILEGAL RT ALTAMENTE TARJETA VUELTA COMIDA EFECTIVO GRATIS";"0";"1";"0";"0";"0";"C2"
" BUENA FOLKLORICA MUSICA VARIOSDICREPO NO COMO";"0";"0";"0";"0";"0";"C5"
" SERVICIO JUEVES HORRIBLE RESPONDIERON PASADO CLIENTE";"0";"0";"0";"2";"0";"C4"
" LLAMARON HICE PESIMO EQUIPAJE ROMPIERON JAMAS VUELTA SERVICIO RECLAMO";"0";"0";"1";"1";"0";"C4"
" MEDIOCRE SEA RECIBO CELULARES MES ROBADOS RESPUESTA SERVICIO INCREIBLE AEROLINEA";"0";"0";"0";"1";"0";"C4"
" SEGURIDAD PELEA HICIERON DICEN ETERNA SOLUCION";"0";"0";"0";"0";"0";"C5"
" ES POLITICOS PROBABLE DEVUELVAN CHORROS LATAM";"0";"0";"0";"0";"1";"C5"
" PENSAR INUTILE ES VIAJE TENES EMPRESA ESTOS BASURA BIEN";"0";"0";"0";"0";"0";"C5"
" SE CLIENTES RECLAMOS VAN TRUCHOS RAZON QUEDAR RESUELVAN RT SIEMPRE USTEDES";"0";"0";"0";"0";"0";"C5"
" DEFINA SON ESPERANDO PAGARME YA SIII RT JUEZ";"0";"1";"0";"0";"0";"C2"
" DEFINA SON ESPERANDO PAGARME YA SIII JUEZ LADRONES";"0";"2";"0";"0";"0";"C2"
" LUCHA RESIGNES DE NUEVO COMPRAR LADRONZUELOS ANDA NO MANERAS TODAS VIENDO";"0";"1";"1";"0";"0";"C3"
" QUIERO NI SON MENCIONARLO DIOS NO TENGAN JORGE BASURA VERDADERO";"0";"0";"0";"0";"0";"C5"
" NIVEL CASO ACA OSTENTA POBRE TRISTE SEÑOR DELINCUENCIA SERGIUM";"0";"1";"0";"1";"0";"C4"
" SEGURIDAD ESTOS DELINCUENTES PERFECCION EMPRESA AEREA JORGE CONFIABLES ILUSTRA";"0";"1";"0";"0";"0";"C2"
" VISITA TERRENO RT EXCELENTE CONOCIENDO MANTENIMIENTO";"0";"0";"0";"0";"0";"C5"
" SALIA LA SCL-ANF DECEPCIONA WEB OFERTA ESO LATAM EN ANF-SCL FB";"0";"0";"0";"0";"1";"C5"
" MADRE VALIJA PUDIERON ENCONTRAR";"0";"0";"0";"0";"0";"C5"
" AIRE DESASTRE QUERIAN GRADOS LANCHILE VIAJAR ACONDICIONADO CABINA";"0";"0";"0";"0";"0";"C5"
" COSTO KG BODEGA DESARMABLE COCHE PIEZA LLEVAS";"0";"0";"1";"0";"0";"C3"
" ESPERANDO HABILES DIAS RESPUESTA PROTOCOLOS ESTAR";"1";"0";"0";"1";"0";"C4"
" AHORA DEVOLVIERA RUEDAS TAMBIEN SILLA PARA ORGULLO SERIA";"0";"1";"0";"0";"0";"C2"
" CARO NEGATIVA DAÑARON LATAM_CHI TELEVISOR PUBLICIDA SALIR";"0";"1";"0";"0";"0";"C2"
" RETORNO LA MADREEEEEEE PUTA CANCELADO";"0";"1";"0";"0";"0";"C2"
" NUEVAMENTE ESTIMADOS PAGAR RESERVA";"0";"1";"0";"0";"0";"C2"
" ENCUENTRO FALSA UNA ERROR DESTINOS VEZ CAI REVE PUBLICIDAD CREI";"0";"0";"0";"0";"0";"C5"
" ATRAVES NEGATIVA DEF ANAC SIDO CONSUMIDOR JUSTAMENTE RESPUESTA AYER SI RECLAMO SEGUIRE";"0";"0";"0";"0";"0";"C5"
" CONTESTE ENVIANDO ENCUESTA SEMANA OIGAN";"0";"0";"0";"0";"0";"C5"
" PASAJE PLATA KM COMPRAR ASI TAMBIEN HACES ESFUERZO RT BARATO CON COMO ROBAN FUERA";"0";"0";"0";"0";"0";"C5"
" PASAJE PLATA KM COMPRAR ASI TAMBIEN HACES ESFUERZO BARATO CON COMO ROBAN FUERA";"0";"0";"0";"0";"0";"C5"
" CASO SE COMPLEJIDAD RESPONDE ASI CERT NO TODO HASTA SOLICITARON PRESENTO";"0";"0";"0";"1";"0";"C4"
" MALETA INFORMAR YA RECUPERAR VAN HIZO MISMO AYER COMUNICAR RECLAMO SUCEDE";"0";"0";"1";"0";"0";"C3"
" MALETA MAMA UIO MI LLEGA AYER LLEGO HOLA";"0";"0";"1";"0";"0";"C3"
" AVION SON";"0";"0";"0";"0";"0";"C5"
" COMPRARLES NUEVAMENTE QUITAN SI GANAS RESPONDEN RECLAMOS";"0";"0";"0";"0";"0";"C5"
" DIFICIL DOMINGO ESPERANDO CUANTICA NO ESTOY FISICA";"0";"0";"0";"0";"0";"C5"
" AVION MI LLEGA CODIGO EL REPROGRAMADO DEBIO YJOBCO SALIR";"0";"0";"0";"0";"0";"C5"
" AVION ACA VEO REPROGRAMARON AYER";"0";"0";"0";"0";"0";"C5"
" DIAS GRRRRR DOS JULIACA AEROPUERTO VARADA";"0";"0";"0";"1";"0";"C4"
" SALUDOS DISTINTAS COTIZACIONES DESEAS FECHAS";"0";"0";"0";"0";"0";"C5"
" ESTO PORQUERIA";"0";"0";"0";"0";"0";"C5"
" PRECIOS SALUDOS FLASH SALES SOLUCIONA HAYAN FUTURO CAMBIOS OJALA EL SERVICIOS MEJORAN";"0";"0";"0";"0";"0";"C5"
" PASAJE SITE YA MINUTOS PERO HACE ACCEDIDO RISIBLE COMPRE MASIVO";"0";"0";"0";"1";"0";"C4"
" SUBIERON PRECIOS DE HECHO";"0";"0";"0";"0";"0";"C5"
" PRECIOS MISMO PROMO MEGA LOS";"0";"1";"0";"0";"0";"C2"
" PUTA MIERDA";"0";"0";"0";"0";"0";"C5"
" ESTIMA PROCEDENTE A320 ARRIBAR VLO HRS EL DEMORADO";"0";"1";"0";"0";"0";"C2"
" PLATINUM SOCIO USUARIO NUMERO WEB QUISIERA INGRESO APAREZCO";"0";"0";"0";"0";"0";"C5"
" QUEJA PAGINA ENVIADO HORAS IMPRESO FORMULARIO TAMBIEN WEB VIA FUE CAOS EL HE DESPUES DESPEGO";"0";"0";"0";"2";"1";"C4"
" RESUELVEN NO";"0";"0";"0";"0";"0";"C5"
" RESUELVEN NO";"0";"0";"0";"0";"0";"C5"
" AVION LATAM_PER SON";"0";"0";"0";"0";"0";"C5"
" DIFICIL LATAM_PER DOMINGO ESPERANDO CUANTICA NO ESTOY FISICA";"0";"0";"0";"0";"0";"C5"
" AVION LATAM_PER MI LLEGA CODIGO EL REPROGRAMADO DEBIO YJOBCO SALIR";"0";"0";"0";"0";"0";"C5"
" LATAM_PER DEBERAN MERCADO COMMUNITY VENTA SIMPLE CUATRO CONTRATAR CONTESTAR DIAS RECLAMO MANAGER";"1";"0";"0";"1";"0";"C4"
" AVION ACA VEO REPROGRAMARON AYER";"0";"0";"0";"0";"0";"C5"
" DIAS GRRRRR DOS JULIACA AEROPUERTO VARADA";"0";"0";"0";"1";"0";"C4"
" ESTO LATAM_PER PORQUERIA";"0";"0";"0";"0";"0";"C5"
" LATAM_PER PASAJE SITE YA MINUTOS PERO HACE ACCEDIDO RISIBLE COMPRE MASIVO";"0";"0";"0";"1";"0";"C4"
" QUEJA PAGINA ENVIADO HORAS IMPRESO FORMULARIO TAMBIEN WEB VIA FUE CAOS EL HE DESPUES DESPEGO";"0";"0";"0";"2";"1";"C4"
" NUNCA MIENTEN REEMBOLSO VEZ LATAM_ARG SUPUESTAMENTE ACREDITO";"0";"1";"0";"0";"0";"C2"
" ESTAN ACTIVAR CASO GRACIAS VOUCHER DICEN TRAVEL DECADAS RT TARDA ESTUDIANDO PQ";"1";"0";"0";"1";"0";"C4"
" RESOLVER DIAS RT DIJERON LLEGA ME RESOLVIERON";"0";"0";"0";"1";"0";"C4"
" ESTAN ACTIVAR CASO VOUCHER TRAVEL DICEN LATAMINDIGNADOS GRACIAS DECADAS TARDA APOYO ESTUDIANDO PQ";"1";"0";"0";"1";"0";"C4"
" RESOLVER RESOLVIERO DIAS DIJERON LLEGA ME MACADIPPEL";"0";"0";"0";"1";"0";"C4"
" ABRAZO AMIGO UN EXCELENTE ALFREDO";"0";"0";"0";"0";"0";"C5"
" PAGO BREVEDAD DEVOLUCION ANDRIUNAVARRO CONCRETAR POSIBLE";"0";"2";"0";"0";"0";"C2"
" QUE RATAS";"0";"0";"0";"0";"0";"C5"
" ES POLITICOS DAMARIS PROBABLE DEVUELVAN CHORROS LATAM";"0";"0";"0";"0";"1";"C5"
" NO HOY ESPECIAL EN COST VERGONZOSOS EL CIAS COMPETENCIA SERVICIO LAS LOW QUIEREN DEPRIMENTE LATAM PORQUE ES";"0";"1";"0";"1";"1";"C5"
" LOS LAN SABEN PERFECTO RESPUESTA DELINCUENTES";"0";"1";"0";"0";"0";"C2"
" PENSAR JUANICANDELARIA ES VIAJE TENES EMPRESA ESTOS BASURA BIEN";"0";"0";"0";"0";"0";"C5"
" SEGURIDAD AVION VOLA YA MUCHACHO NOSOTROS LATAM_ARG GRANIZAMOS";"0";"0";"0";"0";"0";"C5"
" LATAM_CHI HOY CLIENTES PESIMO LATAM DISCRIMINATORIOS ATRASAN EXTRA POSTVENTA SERVICIO LAN ÑO";"0";"1";"0";"1";"1";"C5"
" LATAM_CHI CUELGAN LLAMADAS CALLCENTER CONTROL ATIENDEN DESMEJORADO PARECE SERVICIO";"0";"0";"0";"1";"0";"C4"
" CASO LATAM_CHI NUMERO ANALIZADO RESUELTO YDEBIDAMENTE SIDO MADRE DIAS";"0";"0";"0";"2";"0";"C4"
